time,(LX)
5700000,49491240000
5750000,49497170000
5800000,49500820000
5850000,49492920000
5900000,49485710000
5950000,49489270000
6000000,49488280000
6050000,49494010000
6100000,49489960000
6150000,49494300000
6200000,49493910000
6250000,49486700000
6300000,49497370000
6350000,49491640000
6400000,49498260000
6450000,49496970000
6500000,49497070000
6550000,49494900000
6600000,49495090000
6650000,49495000000
6700000,49499140000
6750000,49495000000
6800000,49495390000
6850000,49490950000
6900000,49493510000
6950000,49490060000
7000000,49488970000
7050000,49495490000
7100000,49487290000
7150000,49486900000
7200000,49488480000
7250000,49488670000
7300000,49493220000
7350000,49490950000
7400000,49491340000
7450000,49492820000
7500000,49493810000
7550000,49498950000
7600000,49497660000
7650000,49493510000
7700000,49495290000
7750000,49495290000
7800000,49502800000
7850000,49500130000
7900000,49494400000
7950000,49496480000
8000000,49497760000
8050000,49503690000
8100000,49498350000
8150000,49500330000
8200000,49497560000
8250000,49485410000
8300000,49492620000
8350000,49494400000
8400000,49494900000
8450000,49490160000
8500000,49493710000
8550000,49490250000
8600000,49490650000
8650000,49498650000
8700000,49490950000
8750000,49497760000
8800000,49493510000
8850000,49492620000
8900000,49490250000
8950000,49488770000
9000000,49488380000
9050000,49493020000
9100000,49489270000
9150000,49497860000
9200000,49496970000
9250000,49488280000
9300000,49486200000
9350000,49481170000
9400000,49483340000
9450000,49484720000
9500000,49496280000
9550000,49490850000
9600000,49500820000
9650000,49497370000
9700000,49488480000
9750000,49490650000
9800000,49492230000
9850000,49490750000
9900000,49492030000
9950000,49484530000
10000000,49494700000
10050000,49480870000
10100000,49491440000
10150000,49496970000
10200000,49494400000
10250000,49495690000
10300000,49489460000
10350000,49491240000
10400000,49496770000
10450000,49489960000
10500000,49499140000
10550000,49494110000
10600000,49496770000
10650000,49495290000
10700000,49494900000
10750000,49498160000
10800000,49490950000
10850000,49498550000
10900000,49496180000
10950000,49495000000
11000000,49497760000
11050000,49495590000
11100000,49496670000
11150000,49495980000
11200000,49494800000
11250000,49492030000
11300000,49496670000
11350000,49499240000
11400000,49500230000
11450000,49501220000
11500000,49503490000
11550000,49499050000
11600000,49502600000
11650000,49502500000
11700000,49501420000
11750000,49498450000
11800000,49501020000
11850000,49494400000
11900000,49498950000
11950000,49499930000
12000000,49507150000
12050000,49497370000
12100000,49502400000
12150000,49505270000
12200000,49505270000
12250000,49503190000
12300000,49499050000
12350000,49498160000
12400000,49501120000
12450000,49495590000
12500000,49501320000
12550000,49502400000
12600000,49499640000
12650000,49493810000
12700000,49495880000
12750000,49505960000
12800000,49497760000
12850000,49495290000
12900000,49492530000
12950000,49499050000
13000000,49498550000
13050000,49494500000
13100000,49489170000
13150000,49494300000
13200000,49499140000
13250000,49502500000
13300000,49495590000
13350000,49496580000
13400000,49493610000
13450000,49495090000
13500000,49498350000
13550000,49500720000
13600000,49496480000
13650000,49497270000
13700000,49490550000
13750000,49493320000
13800000,49488180000
13850000,49490650000
13900000,49488870000
13950000,49492130000
14000000,49495390000
14050000,49500230000
14100000,49504770000
14150000,49492030000
14200000,49499640000
14250000,49495390000
14300000,49496670000
14350000,49496080000
14400000,49492230000
14450000,49494900000
14500000,49497070000
14550000,49500130000
14600000,49506650000
14650000,49499440000
14700000,49506160000
14750000,49503890000
14800000,49502210000
14850000,49510010000
14900000,49501810000
14950000,49504280000
15000000,49504280000
15050000,49508730000
15100000,49502700000
15150000,49496280000
15200000,49507640000
15250000,49510700000
15300000,49507640000
15350000,49511890000
15400000,49511690000
15450000,49511790000
15500000,49500820000
15550000,49509520000
15600000,49507540000
15650000,49505170000
15700000,49495190000
15750000,49494110000
15800000,49508920000
15850000,49514060000
15900000,49511890000
15950000,49505270000
16000000,49505660000
16050000,49513270000
16100000,49510600000
16150000,49504180000
16200000,49513760000
16250000,49515640000
16300000,49513760000
16350000,49508530000
16400000,49505860000
16450000,49509120000
16500000,49503490000
16550000,49502310000
16600000,49502900000
16650000,49506750000
16700000,49495390000
16750000,49500530000
16800000,49506650000
16850000,49503890000
16900000,49498650000
16950000,49501320000
17000000,49496380000
17050000,49505660000
17100000,49501120000
17150000,49497760000
17200000,49505960000
17250000,49503290000
17300000,49505960000
17350000,49504970000
17400000,49500330000
17450000,49508730000
17500000,49513270000
17550000,49506850000
17600000,49497070000
17650000,49502010000
17700000,49501320000
17750000,49518700000
17800000,49520880000
17850000,49514750000
17900000,49511990000
17950000,49498650000
18000000,49492430000
18050000,49492130000
18100000,49493510000
18150000,49494500000
18200000,49490060000
18250000,49491540000
18300000,49484720000
18350000,49492820000
18400000,49494110000
18450000,49491540000
18500000,49490750000
18550000,49496380000
18600000,49487880000
18650000,49497070000
18700000,49493610000
18750000,49501320000
18800000,49500630000
18850000,49503190000
18900000,49488280000
18950000,49490650000
19000000,49491240000
19050000,49490450000
19100000,49490450000
19150000,49493020000
19200000,49490950000
19250000,49494800000
19300000,49493320000
19350000,49498550000
19400000,49499140000
19450000,49491740000
19500000,49498060000
19550000,49495000000
19600000,49491640000
19650000,49488280000
19700000,49493610000
19750000,49501520000
19800000,49500230000
19850000,49496280000
19900000,49501810000
19950000,49503690000
20000000,49493610000
20050000,49495880000
20100000,49501420000
20150000,49507540000
20200000,49501020000
20250000,49506850000
20300000,49502800000
20350000,49502800000
20400000,49498750000
20450000,49496180000
20500000,49500820000
20550000,49501910000
20600000,49495000000
20650000,49502500000
20700000,49509120000
20750000,49504380000
20800000,49507340000
20850000,49502700000
20900000,49504180000
20950000,49505660000
21000000,49505760000
21050000,49498060000
21100000,49498650000
21150000,49497960000
21200000,49497960000
21250000,49499740000
21300000,49493810000
21350000,49490450000
21400000,49498750000
21450000,49493320000
21500000,49499050000
21550000,49495190000
21600000,49494900000
21650000,49492820000
21700000,49490750000
21750000,49493510000
21800000,49493020000
21850000,49487290000
21900000,49488180000
21950000,49488180000
22000000,49490250000
22050000,49488970000
22100000,49493610000
22150000,49491640000
22200000,49483040000
22250000,49490850000
22300000,49476430000
22350000,49488970000
22400000,49490450000
22450000,49487290000
22500000,49484920000
22550000,49481660000
22600000,49485510000
22650000,49483540000
22700000,49486300000
22750000,49484530000
22800000,49487590000
22850000,49488570000
22900000,49485610000
22950000,49489270000
23000000,49491540000
23050000,49493120000
23100000,49501320000
23150000,49500430000
23200000,49487490000
23250000,49487090000
23300000,49485120000
23350000,49499240000
23400000,49492530000
23450000,49493020000
23500000,49489960000
23550000,49495090000
23600000,49488380000
23650000,49495880000
23700000,49506650000
23750000,49496580000
23800000,49502110000
23850000,49506750000
23900000,49501220000
23950000,49507740000
24000000,49507940000
24050000,49505370000
24100000,49502500000
24150000,49503290000
24200000,49502400000
24250000,49501020000
24300000,49493220000
24350000,49503190000
24400000,49503100000
24450000,49502900000
24500000,49499340000
24550000,49500630000
24600000,49503790000
24650000,49505960000
24700000,49502900000
24750000,49510410000
24800000,49501610000
24850000,49497560000
24900000,49490750000
24950000,49501520000
25000000,49501120000
25050000,49499640000
25100000,49506360000
25150000,49497660000
25200000,49496670000
25250000,49500330000
25300000,49501910000
25350000,49498950000
25400000,49496670000
25450000,49495880000
25500000,49498160000
25550000,49484920000
25600000,49493220000
25650000,49494110000
25700000,49494700000
25750000,49488970000
25800000,49499440000
25850000,49498450000
25900000,49495690000
25950000,49494900000
26000000,49493420000
26050000,49492030000
26100000,49496580000
26150000,49489660000
26200000,49496970000
26250000,49484720000
26300000,49489560000
26350000,49489370000
26400000,49488970000
26450000,49479980000
26500000,49493710000
26550000,49494010000
26600000,49494010000
26650000,49501020000
26700000,49506850000
26750000,49501810000
26800000,49507840000
26850000,49507150000
26900000,49498060000
26950000,49493810000
27000000,49498750000
27050000,49493420000
27100000,49491240000
27150000,49493420000
27200000,49495000000
27250000,49485910000
27300000,49488670000
27350000,49490160000
27400000,49490550000
27450000,49494600000
27500000,49488870000
27550000,49496080000
27600000,49497470000
27650000,49493510000
27700000,49489170000
27750000,49484820000
27800000,49489960000
27850000,49491740000
27900000,49490950000
27950000,49491540000
28000000,49496180000
28050000,49495880000
28100000,49496770000
28150000,49496180000
28200000,49492720000
28250000,49497560000
28300000,49492620000
28350000,49500430000
28400000,49494700000
28450000,49504280000
28500000,49501320000
28550000,49505470000
28600000,49499640000
28650000,49490250000
28700000,49494110000
28750000,49491740000
28800000,49497960000
28850000,49490950000
28900000,49486600000
28950000,49492720000
29000000,49496770000
29050000,49494900000
29100000,49501810000
29150000,49496180000
29200000,49494300000
29250000,49495980000
29300000,49494110000
29350000,49495790000
29400000,49497660000
29450000,49496770000
29500000,49493320000
29550000,49488770000
29600000,49490550000
29650000,49491040000
29700000,49496080000
29750000,49489860000
29800000,49490160000
29850000,49491040000
29900000,49484230000
29950000,49486200000
30000000,49481860000
30050000,49481560000
30100000,49489560000
30150000,49478890000
30200000,49480080000
30250000,49486700000
30300000,49484230000
30350000,49489270000
30400000,49496580000
30450000,49490750000
30500000,49488570000
30550000,49481660000
30600000,49491540000
30650000,49491930000
30700000,49487880000
30750000,49490160000
30800000,49488080000
30850000,49490350000
30900000,49485410000
30950000,49482750000
31000000,49483240000
31050000,49481070000
31100000,49492620000
31150000,49486700000
31200000,49483140000
31250000,49483440000
31300000,49480870000
31350000,49490060000
31400000,49488770000
31450000,49496480000
31500000,49487980000
31550000,49481070000
31600000,49487490000
31650000,49487390000
31700000,49479780000
31750000,49477710000
31800000,49480080000
31850000,49484920000
31900000,49480770000
31950000,49483930000
32000000,49485610000
32050000,49493320000
32100000,49490950000
32150000,49482850000
32200000,49472280000
32250000,49482060000
32300000,49481460000
32350000,49479290000
32400000,49486200000
32450000,49479880000
32500000,49480280000
32550000,49479490000
32600000,49483140000
32650000,49482150000
32700000,49480670000
32750000,49483730000
32800000,49486010000
32850000,49478400000
32900000,49482650000
32950000,49481960000
33000000,49479490000
33050000,49479490000
33100000,49481170000
33150000,49481360000
33200000,49480180000
33250000,49482550000
33300000,49478200000
33350000,49483340000
33400000,49479590000
33450000,49486110000
33500000,49487090000
33550000,49483340000
33600001,49483240000
33650001,49486700000
33700001,49491240000
33750001,49480080000
33800001,49481070000
33850001,49488770000
33900001,49479780000
33950001,49486800000
34000001,49483040000
34050001,49484030000
34100001,49487490000
34150001,49483540000
34200001,49498550000
34250001,49478010000
34300001,49485810000
34350001,49485510000
34400001,49479590000
34450001,49480870000
34500001,49480080000
34550001,49482150000
34600001,49476230000
34650001,49485610000
34700001,49481460000
34750001,49480970000
34800001,49482650000
34850001,49483340000
34900001,49482750000
34950001,49478890000
35000001,49488570000
35050001,49491740000
35100001,49498750000
35150001,49482450000
35200001,49488770000
35250001,49490650000
35300001,49483440000
35350001,49489070000
35400001,49502310000
35450001,49495690000
35500001,49484720000
35550001,49486110000
35600001,49483830000
35650001,49486700000
35700001,49488770000
35750001,49487880000
35800001,49481660000
35850001,49486110000
35900001,49479590000
35950001,49483440000
36000001,49489460000
36050001,49489270000
36100001,49487090000
36150001,49479090000
36200001,49491740000
36250001,49491040000
36300001,49498550000
36350001,49501710000
36400001,49503100000
36450001,49500630000
36500001,49497370000
36550001,49491340000
36600001,49502110000
36650001,49504180000
36700001,49496870000
36750001,49491140000
36800001,49495880000
36850001,49493120000
36900001,49502700000
36950001,49500720000
37000001,49500130000
37050001,49502900000
37100001,49495690000
37150001,49490250000
37200001,49492530000
37250001,49496580000
37300001,49505270000
37350001,49492430000
37400001,49500030000
37450001,49493420000
37500001,49493910000
37550001,49499240000
37600001,49497370000
37650001,49502210000
37700001,49489370000
37750001,49495980000
37800001,49492620000
37850001,49485910000
37900001,49485810000
37950001,49488870000
38000001,49492130000
38050001,49486990000
38100001,49491140000
38150001,49491440000
38200001,49494700000
38250001,49487090000
38300001,49484530000
38350001,49490350000
38400001,49502210000
38450001,49497370000
38500001,49495190000
38550001,49495880000
38600001,49490350000
38650001,49492230000
38700001,49489370000
38750001,49495090000
38800001,49492820000
38850001,49489460000
38900001,49495290000
38950001,49493710000
39000001,49495000000
39050001,49493020000
39100001,49497760000
39150001,49500720000
39200001,49493610000
39250001,49491930000
39300001,49501610000
39350001,49499540000
39400001,49498750000
39450001,49493420000
39500001,49498850000
39550001,49489860000
39600001,49500920000
39650001,49498450000
39700001,49497070000
39750001,49494300000
39800001,49495090000
39850001,49497760000
39900001,49499240000
39950001,49500720000
40000001,49500130000
40050001,49503000000
40100001,49500530000
40150001,49498850000
40200001,49500130000
40250001,49500230000
40300001,49493320000
40350001,49495390000
40400001,49500630000
40450001,49490060000
40500001,49495000000
40550001,49491040000
40600001,49501420000
40650001,49499440000
40700001,49498160000
40750001,49493120000
40800001,49494900000
40850001,49499340000
40900001,49489960000
40950001,49489460000
41000001,49493510000
41050001,49496080000
41100001,49493020000
41150001,49490850000
41200001,49488180000
41250001,49486300000
41300001,49487690000
41350001,49491140000
41400001,49484130000
41450001,49488570000
41500001,49484820000
41550001,49483240000
41600001,49483930000
41650001,49480570000
41700001,49487090000
41750001,49487690000
41800001,49487190000
41850001,49487490000
41900001,49478990000
41950001,49479680000
42000001,49485120000
42050001,49479680000
42100001,49483540000
42150001,49480480000
42200001,49481660000
42250001,49477410000
42300001,49482250000
42350001,49476720000
42400001,49480970000
42450001,49485220000
42500001,49479490000
42550001,49479780000
42600001,49478890000
42650001,49476430000
42700001,49480970000
42750001,49484030000
42800001,49476720000
42850001,49485120000
42900001,49482750000
42950001,49483040000
43000001,49484530000
43050001,49481960000
43100001,49483440000
43150001,49481660000
43200001,49482940000
43250001,49487980000
43300001,49483640000
43350001,49484130000
43400001,49485320000
43450001,49493710000
43500001,49484130000
43550001,49491540000
43600001,49491140000
43650001,49486010000
43700001,49486500000
43750001,49492530000
43800001,49485410000
43850001,49487880000
43900001,49485910000
43950001,49479190000
44000001,49483040000
44050001,49485810000
44100001,49488670000
44150001,49488570000
44200001,49491340000
44250001,49486110000
44300001,49489960000
44350001,49490950000
44400001,49493120000
44450001,49491340000
44500001,49496280000
44550001,49489460000
44600001,49496280000
44650001,49495590000
44700001,49493020000
44750001,49497960000
44800001,49491240000
44850001,49492920000
44900001,49484430000
44950001,49494010000
45000001,49494010000
45050001,49490850000
45100001,49495000000
45150001,49486200000
45200001,49486990000
45250001,49485410000
45300001,49484330000
45350001,49485710000
45400001,49486600000
45450001,49490450000
45500001,49493510000
45550001,49496380000
45600001,49492330000
45650001,49489070000
45700001,49496380000
45750001,49488570000
45800001,49487690000
45850001,49486900000
45900001,49486400000
45950001,49489860000
46000001,49493810000
46050001,49495490000
46100001,49497560000
46150001,49495000000
46200001,49497270000
46250001,49496580000
46300001,49501220000
46350001,49500130000
46400001,49500330000
46450001,49498750000
46500001,49502210000
46550001,49510410000
46600001,49501610000
46650001,49494700000
46700001,49494500000
46750001,49496670000
46800001,49498350000
46850001,49495490000
46900001,49488770000
46950001,49488080000
47000001,49486500000
47050001,49483930000
47100001,49483930000
47150001,49485810000
47200001,49490450000
47250001,49491340000
47300001,49485910000
47350001,49483640000
47400001,49485610000
47450001,49481360000
47500001,49481860000
47550001,49485710000
47600001,49488080000
47650001,49485320000
47700001,49487290000
47750001,49492820000
47800001,49494500000
47850001,49488380000
47900001,49484430000
47950001,49497370000
48000001,49494300000
48050001,49496870000
48100001,49493320000
48150001,49497860000
48200001,49495490000
48250001,49498750000
48300001,49490650000
48350001,49497560000
48400001,49489270000
48450001,49488770000
48500001,49483040000
48550001,49486010000
48600001,49493510000
48650001,49495980000
48700001,49493810000
48750001,49496180000
48800001,49489070000
48850001,49493420000
48900001,49491440000
48950001,49496870000
49000001,49501520000
49050001,49501020000
49100001,49494700000
49150001,49496480000
49200001,49496380000
49250001,49500820000
49300001,49492330000
49350001,49495290000
49400001,49500230000
49450001,49497860000
49500001,49505960000
49550001,49503490000
49600001,49501020000
49650001,49500720000
49700001,49497660000
49750001,49499340000
49800001,49502500000
49850001,49498060000
49900001,49499540000
49950001,49505070000
50000001,49506160000
50050001,49514360000
50100001,49513570000
50150001,49517120000
50200001,49516730000
50250001,49516920000
50300001,49520780000
50350001,49519790000
50400001,49522160000
50450001,49515540000
50500001,49519890000
50550001,49514460000
50600001,49518510000
50650001,49511000000
50700001,49507440000
50750001,49505860000
50800001,49510700000
50850001,49516920000
50900001,49516630000
50950001,49514260000
51000001,49513470000
51050001,49507150000
51100001,49512080000
51150001,49502400000
51200001,49509220000
51250001,49512580000
51300001,49504280000
51350001,49509420000
51400001,49506160000
51450001,49505470000
51500001,49502500000
51550001,49511490000
51600001,49505070000
51650001,49507740000
51700001,49507050000
51750001,49504580000
51800001,49509610000
51850001,49511790000
51900001,49512480000
51950001,49514160000
52000001,49510900000
52050001,49515250000
52100001,49513760000
52150001,49519990000
52200001,49518010000
52250001,49522560000
52300001,49517320000
52350001,49519100000
52400001,49516040000
52450001,49517220000
52500001,49524830000
52550001,49518310000
52600001,49526410000
52650001,49519990000
52700001,49526010000
52750001,49519690000
52800001,49521960000
52850001,49527990000
52900001,49518600000
52950001,49517810000
53000001,49523740000
53050001,49524330000
53100001,49521760000
53150001,49518510000
53200001,49481270000
53250001,49514460000
53300001,49521670000
53350001,49521760000
53400001,49519590000
53450001,49520380000
53500001,49523440000
53550001,49513470000
53600001,49513170000
53650001,49513270000
53700001,49511390000
53750001,49515050000
53800001,49518410000
53850001,49525620000
53900001,49519390000
53950001,49522460000
54000001,49519890000
54050001,49515250000
54100001,49516920000
54150001,49516730000
54200001,49519590000
54250001,49509420000
54300001,49525120000
54350001,49518600000
54400001,49524530000
54450001,49527890000
54500001,49526110000
54550001,49529070000
54600001,49519590000
54650001,49512080000
54700001,49518900000
54750001,49522850000
54800001,49525420000
54850001,49519200000
54900001,49519300000
54950001,49521470000
55000001,49523740000
55050001,49524040000
55100001,49519690000
55150001,49522560000
55200001,49526410000
55250001,49524430000
55300001,49532240000
55350001,49530260000
55400001,49520280000
55450001,49516630000
55500001,49521070000
55550001,49531540000
55600001,49518510000
55650001,49521070000
55700001,49521670000
55750001,49522260000
55800001,49514850000
55850001,49521860000
55900001,49516630000
55950001,49512680000
56000001,49509810000
56050001,49514260000
56100001,49510800000
56150001,49514360000
56200001,49515840000
56250001,49510900000
56300001,49514550000
56350001,49511000000
56400001,49511290000
56450001,49512780000
56500001,49513270000
56550001,49513270000
56600001,49511290000
56650001,49510410000
56700001,49515940000
56750001,49509420000
56800001,49511200000
56850001,49514160000
56900001,49510310000
56950001,49517020000
57000001,49518510000
57050001,49512580000
57100001,49504080000
57150001,49506060000
57200001,49509610000
57250001,49504280000
57300001,49501810000
57350001,49505470000
57400001,49508920000
57450001,49503790000
57500001,49502800000
57550001,49507840000
57600001,49505660000
57650001,49512780000
57700001,49505860000
57750001,49496380000
57800001,49504280000
57850001,49500430000
57900001,49499050000
57950001,49501810000
58000001,49507050000
58050001,49497660000
58100001,49504480000
58150001,49504870000
58200001,49501710000
58250001,49507440000
58300001,49510600000
58350001,49506450000
58400001,49507540000
58450001,49515640000
58500001,49514750000
58550001,49509120000
58600001,49512780000
58650001,49517520000
58700001,49519100000
58750001,49509910000
58800001,49511990000
58850001,49505960000
58900001,49503000000
58950001,49499540000
59000001,49499540000
59050001,49502310000
59100001,49504680000
59150001,49499540000
59200001,49499240000
59250001,49507150000
59300001,49507940000
59350001,49503590000
59400001,49507440000
59450001,49515050000
59500001,49504580000
59550001,49509520000
59600001,49506950000
59650001,49504280000
59700001,49509220000
59750001,49508330000
59800001,49508630000
59850001,49508730000
59900001,49501710000
59950001,49498650000
60000001,49498350000
60050001,49489070000
60100001,49487690000
60150001,49492230000
60200001,49483540000
60250001,49486900000
60300001,49489760000
60350001,49491040000
60400001,49501020000
60450001,49493020000
60500001,49500430000
60550001,49501810000
60600001,49504770000
60650001,49503390000
60700001,49503100000
60750001,49508030000
60800001,49507540000
60850001,49507240000
60900001,49512380000
60950001,49505660000
61000001,49503590000
61050001,49503290000
61100001,49512680000
61150001,49513170000
61200001,49513070000
61250001,49518800000
61300001,49506550000
61350001,49522750000
61400001,49516330000
61450001,49519100000
61500001,49519690000
61550001,49514650000
61600001,49514460000
61650001,49517620000
61700001,49517520000
61750001,49519790000
61800001,49508730000
61850001,49506750000
61900001,49505270000
61950001,49507050000
62000001,49501910000
62050001,49504480000
62100001,49505170000
62150001,49504080000
62200001,49512380000
62250001,49511000000
62300001,49513760000
62350001,49519690000
62400001,49518700000
62450001,49515940000
62500001,49510800000
62550001,49519000000
62600001,49519690000
62650001,49517120000
62700001,49511100000
62750001,49510310000
62800001,49517710000
62850001,49515540000
62900001,49514550000
62950001,49517020000
63000001,49513470000
63050001,49512380000
63100001,49512780000
63150001,49511690000
63200001,49515440000
63250001,49515250000
63300001,49514060000
63350001,49509910000
63400001,49510900000
63450001,49505170000
63500001,49507050000
63550001,49506750000
63600001,49519000000
63650001,49517910000
63700001,49516730000
63750001,49517520000
63800001,49518410000
63850001,49521960000
63900001,49518600000
63950001,49516830000
64000001,49517020000
64050001,49509910000
64100001,49511890000
64150001,49506850000
64200001,49503690000
64250001,49508030000
64300001,49512870000
64350001,49514550000
64400001,49516130000
64450001,49510500000
64500001,49511000000
64550001,49509320000
64600001,49515540000
64650001,49511590000
64700001,49514060000
64750001,49515940000
64800001,49512970000
64850001,49512180000
64900001,49513760000
64950001,49505960000
65000001,49503390000
65050001,49511390000
65100001,49517420000
65150001,49508130000
65200001,49510210000
65250001,49509610000
65300001,49509910000
65350001,49510800000
65400001,49511200000
65450001,49511100000
65500001,49511490000
65550001,49507050000
65600001,49503590000
65650001,49506450000
65700001,49508730000
65750001,49510310000
65800001,49500820000
65850001,49501810000
65900001,49505470000
65950001,49509910000
66000001,49506750000
66050001,49512380000
66100001,49513070000
66150001,49513470000
66200001,49516530000
66250001,49509220000
66300001,49510600000
66350001,49514260000
66400001,49510500000
66450001,49514360000
66500001,49515250000
66550001,49507940000
66600001,49514650000
66650001,49516230000
66700001,49520580000
66750001,49519000000
66800001,49528680000
66850001,49514160000
66900001,49511390000
66950001,49512580000
67000001,49511590000
67050001,49514950000
67100001,49515640000
67150001,49514160000
67200001,49515540000
67250001,49520280000
67300001,49520970000
67350001,49520280000
67400001,49525120000
67450001,49523740000
67500001,49520180000
67550001,49516830000
67600001,49524140000
67650001,49518110000
67700001,49527400000
67750001,49526410000
67800001,49522160000
67850001,49521670000
67900001,49525020000
67950001,49513470000
68000001,49520180000
68050001,49511990000
68100001,49515340000
68150001,49518510000
68200001,49522460000
68250001,49518110000
68300001,49520380000
68350001,49520680000
68400001,49514950000
68450001,49511000000
68500001,49511390000
68550001,49509810000
68600001,49511290000
68650001,49510700000
68700001,49511000000
68750001,49516230000
68800001,49508030000
68850001,49511790000
68900001,49517020000
68950001,49518110000
69000001,49519300000
69050001,49517320000
69100001,49516230000
69150001,49520880000
69200001,49518510000
69250001,49523940000
69300001,49516920000
69350001,49520090000
69400001,49512780000
69450001,49516630000
69500001,49511290000
69550001,49527400000
69600001,49522160000
69650001,49526210000
69700001,49515940000
69750001,49516530000
69800001,49518210000
69850001,49518600000
69900001,49515340000
69950001,49511200000
70000001,49512970000
70050001,49525620000
70100001,49515150000
70150001,49517220000
70200001,49519200000
70250001,49518700000
70300001,49522060000
70350001,49521070000
70400001,49517910000
70450001,49518510000
70500001,49526410000
70550001,49518700000
70600001,49519000000
70650001,49512280000
70700001,49519390000
70750001,49519590000
70800001,49522360000
70850001,49521170000
70900001,49526010000
70950001,49516130000
71000001,49518600000
71050001,49522850000
71100001,49524040000
71150001,49513860000
71200001,49518110000
71250001,49514460000
71300001,49512280000
71350001,49505660000
71400001,49511390000
71450001,49511490000
71500001,49514650000
71550001,49515050000
71600001,49516230000
71650001,49517910000
71700001,49517810000
71750001,49516330000
71800001,49519990000
71850001,49518010000
71900001,49520280000
71950001,49520780000
72000001,49523640000
72050001,49518600000
72100001,49520970000
72150001,49514550000
72200001,49519300000
72250001,49521170000
72300001,49519200000
72350001,49517620000
72400001,49519300000
72450001,49520580000
72500001,49514160000
72550001,49516920000
72600001,49512480000
72650001,49517320000
72700001,49513270000
72750001,49519000000
72800001,49522460000
72850001,49516130000
72900001,49512380000
72950001,49516530000
73000001,49515840000
73050001,49520880000
73100001,49520580000
73150001,49510010000
73200001,49510600000
73250001,49511890000
73300001,49515340000
73350001,49514750000
73400001,49515740000
73450001,49518700000
73500001,49516630000
73550001,49519990000
73600001,49519000000
73650001,49518700000
73700001,49516830000
73750001,49517910000
73800001,49517520000
73850001,49513070000
73900001,49509810000
73950001,49513470000
74000001,49513370000
74050001,49516130000
74100001,49514750000
74150001,49521070000
74200001,49514460000
74250001,49512080000
74300001,49516130000
74350001,49513660000
74400001,49509810000
74450001,49512580000
74500001,49512180000
74550001,49514550000
74600001,49517710000
74650001,49508030000
74700001,49518010000
74750001,49513570000
74800001,49512180000
74850001,49511990000
74900001,49517420000
74950001,49513170000
75000001,49507540000
75050001,49516130000
75100001,49513370000
75150001,49513660000
75200001,49513170000
75250001,49516530000
75300001,49520780000
75350001,49516730000
75400001,49512480000
75450001,49514650000
75500001,49517810000
75550001,49514360000
75600001,49510900000
75650001,49515150000
75700001,49510600000
75750001,49510210000
75800001,49514460000
75850001,49510700000
75900001,49516730000
75950001,49513170000
76000001,49519300000
76050001,49517810000
76100001,49518510000
76150001,49512680000
76200001,49504580000
76250001,49507840000
76300001,49511990000
76350001,49509910000
76400001,49511990000
76450001,49508730000
76500001,49508330000
76550001,49510600000
76600001,49510310000
76650001,49514550000
76700001,49507150000
76750001,49511990000
76800001,49513660000
76850001,49505470000
76900001,49510410000
76950001,49510310000
77000001,49505960000
77050001,49512780000
77100001,49513270000
77150001,49516130000
77200001,49513860000
77250001,49518310000
77300001,49518700000
77350001,49513660000
77400001,49511690000
77450001,49514460000
77500001,49513470000
77550001,49509020000
77600001,49510110000
77650001,49515640000
77700001,49517420000
77750001,49514160000
