time,(LX)
"71,750,001.00","49,516,330,000"
"71,800,001.00","49,519,990,000"
"71,850,001.00","49,518,010,000"
"71,900,001.00","49,520,280,000"
"71,950,001.00","49,520,780,000"
"72,000,001.00","49,523,640,000"
"72,050,001.00","49,518,600,000"
"72,100,001.00","49,520,970,000"
"72,150,001.00","49,514,550,000"
"72,200,001.00","49,519,300,000"
"72,250,001.00","49,521,170,000"
"72,300,001.00","49,519,200,000"
"72,350,001.00","49,517,620,000"
"72,400,001.00","49,519,300,000"
"72,450,001.00","49,520,580,000"
"72,500,001.00","49,514,160,000"
"72,550,001.00","49,516,920,000"
"72,600,001.00","49,512,480,000"
"72,650,001.00","49,517,320,000"
"72,700,001.00","49,513,270,000"
"72,750,001.00","49,519,000,000"
"72,800,001.00","49,522,460,000"
"72,850,001.00","49,516,130,000"
"72,900,001.00","49,512,380,000"
"72,950,001.00","49,516,530,000"
"73,000,001.00","49,515,840,000"
"73,050,001.00","49,520,880,000"
"73,100,001.00","49,520,580,000"
"73,150,001.00","49,510,010,000"
"73,200,001.00","49,510,600,000"
"73,250,001.00","49,511,890,000"
"73,300,001.00","49,515,340,000"
"73,350,001.00","49,514,750,000"
"73,400,001.00","49,515,740,000"
"73,450,001.00","49,518,700,000"
"73,500,001.00","49,516,630,000"
"73,550,001.00","49,519,990,000"
"73,600,001.00","49,519,000,000"
"73,650,001.00","49,518,700,000"
"73,700,001.00","49,516,830,000"
"73,750,001.00","49,517,910,000"
"73,800,001.00","49,517,520,000"
"73,850,001.00","49,513,070,000"
"73,900,001.00","49,509,810,000"
"73,950,001.00","49,513,470,000"
"74,000,001.00","49,513,370,000"
"74,050,001.00","49,516,130,000"
"74,100,001.00","49,514,750,000"
"74,150,001.00","49,521,070,000"
"74,200,001.00","49,514,460,000"
"74,250,001.00","49,512,080,000"
"74,300,001.00","49,516,130,000"
"74,350,001.00","49,513,660,000"
"74,400,001.00","49,509,810,000"
"74,450,001.00","49,512,580,000"
"74,500,001.00","49,512,180,000"
"74,550,001.00","49,514,550,000"
"74,600,001.00","49,517,710,000"
"74,650,001.00","49,508,030,000"
"74,700,001.00","49,518,010,000"
"74,750,001.00","49,513,570,000"
"74,800,001.00","49,512,180,000"
"74,850,001.00","49,511,990,000"
"74,900,001.00","49,517,420,000"
"74,950,001.00","49,513,170,000"
"75,000,001.00","49,507,540,000"
"75,050,001.00","49,516,130,000"
"75,100,001.00","49,513,370,000"
"75,150,001.00","49,513,660,000"
"75,200,001.00","49,513,170,000"
"75,250,001.00","49,516,530,000"
"75,300,001.00","49,520,780,000"
"75,350,001.00","49,516,730,000"
"75,400,001.00","49,512,480,000"
"75,450,001.00","49,514,650,000"
"75,500,001.00","49,517,810,000"
"75,550,001.00","49,514,360,000"
"75,600,001.00","49,510,900,000"
"75,650,001.00","49,515,150,000"
"75,700,001.00","49,510,600,000"
"75,750,001.00","49,510,210,000"
"75,800,001.00","49,514,460,000"
"75,850,001.00","49,510,700,000"
"75,900,001.00","49,516,730,000"
"75,950,001.00","49,513,170,000"
"76,000,001.00","49,519,300,000"
"76,050,001.00","49,517,810,000"
"76,100,001.00","49,518,510,000"
"76,150,001.00","49,512,680,000"
"76,200,001.00","49,504,580,000"
"76,250,001.00","49,507,840,000"
"76,300,001.00","49,511,990,000"
"76,350,001.00","49,509,910,000"
"76,400,001.00","49,511,990,000"
"76,450,001.00","49,508,730,000"
"76,500,001.00","49,508,330,000"
"76,550,001.00","49,510,600,000"
"76,600,001.00","49,510,310,000"
"76,650,001.00","49,514,550,000"
"76,700,001.00","49,507,150,000"
"76,750,001.00","49,511,990,000"
"76,800,001.00","49,513,660,000"
"76,850,001.00","49,505,470,000"
"76,900,001.00","49,510,410,000"
"76,950,001.00","49,510,310,000"
"77,000,001.00","49,505,960,000"
"77,050,001.00","49,512,780,000"
"77,100,001.00","49,513,270,000"
"77,150,001.00","49,516,130,000"
"77,200,001.00","49,513,860,000"
"77,250,001.00","49,518,310,000"
"77,300,001.00","49,518,700,000"
"77,350,001.00","49,513,660,000"
"77,400,001.00","49,511,690,000"
"77,450,001.00","49,514,460,000"
"77,500,001.00","49,513,470,000"
"77,550,001.00","49,509,020,000"
"77,600,001.00","49,510,110,000"
"77,650,001.00","49,515,640,000"
"77,700,001.00","49,517,420,000"
"77,750,001.00","49,514,160,000"
"77,800,001.00","49,517,810,000"
"77,850,001.00","49,511,890,000"
"77,900,001.00","49,512,680,000"
"77,950,001.00","49,509,710,000"
"78,000,001.00","49,513,570,000"
"78,050,001.00","49,503,190,000"
"78,100,001.00","49,499,340,000"
"78,150,001.00","49,507,240,000"
"78,200,001.00","49,506,360,000"
"78,250,001.00","49,510,110,000"
"78,300,001.00","49,512,280,000"
"78,350,001.00","49,504,380,000"
"78,400,001.00","49,513,070,000"
"78,450,001.00","49,510,010,000"
"78,500,001.00","49,513,370,000"
"78,550,001.00","49,518,510,000"
"78,600,001.00","49,516,830,000"
"78,650,001.00","49,514,460,000"
"78,700,001.00","49,512,280,000"
"78,750,001.00","49,512,280,000"
"78,800,001.00","49,510,010,000"
"78,850,001.00","49,511,590,000"
"78,900,001.00","49,506,160,000"
"78,950,001.00","49,499,540,000"
"79,000,001.00","49,504,680,000"
"79,050,001.00","49,507,240,000"
"79,100,001.00","49,504,970,000"
"79,150,001.00","49,515,340,000"
"79,200,001.00","49,512,870,000"
"79,250,001.00","49,519,690,000"
"79,300,001.00","49,516,130,000"
"79,350,001.00","49,519,490,000"
"79,400,001.00","49,514,260,000"
"79,450,001.00","49,517,320,000"
"79,500,001.00","49,511,490,000"
"79,550,001.00","49,515,640,000"
"79,600,001.00","49,505,070,000"
"79,650,001.00","49,506,550,000"
"79,700,001.00","49,509,810,000"
"79,750,001.00","49,512,780,000"
"79,800,001.00","49,511,490,000"
"79,850,001.00","49,515,740,000"
"79,900,001.00","49,511,200,000"
"79,950,001.00","49,519,490,000"
"80,000,001.00","49,515,150,000"
"80,050,001.00","49,517,320,000"
"80,100,001.00","49,515,640,000"
"80,150,001.00","49,518,410,000"
"80,200,001.00","49,515,540,000"
"80,250,001.00","49,524,230,000"
"80,300,001.00","49,518,600,000"
"80,350,001.00","49,523,250,000"
"80,400,001.00","49,521,760,000"
"80,450,001.00","49,524,530,000"
"80,500,001.00","49,518,900,000"
"80,550,001.00","49,507,240,000"
"80,600,001.00","49,512,870,000"
"80,650,001.00","49,517,120,000"
"80,700,001.00","49,513,470,000"
"80,750,001.00","49,516,230,000"
"80,800,001.00","49,517,420,000"
"80,850,001.00","49,516,530,000"
"80,900,001.00","49,518,510,000"
"80,950,001.00","49,517,710,000"
"81,000,001.00","49,520,090,000"
"81,050,001.00","49,516,830,000"
"81,100,001.00","49,519,590,000"
"81,150,001.00","49,517,620,000"
"81,200,001.00","49,518,410,000"
"81,250,001.00","49,516,330,000"
"81,300,001.00","49,511,990,000"
"81,350,001.00","49,516,830,000"
"81,400,001.00","49,512,970,000"
"81,450,001.00","49,515,250,000"
"81,500,001.00","49,515,840,000"
"81,550,001.00","49,516,040,000"
"81,600,001.00","49,510,310,000"
"81,650,001.00","49,514,750,000"
"81,700,001.00","49,511,200,000"
"81,750,001.00","49,514,650,000"
"81,800,001.00","49,516,830,000"
"81,850,001.00","49,513,170,000"
"81,900,001.00","49,514,460,000"
"81,950,001.00","49,516,630,000"
"82,000,001.00","49,519,200,000"
"82,050,001.00","49,517,710,000"
"82,100,001.00","49,515,640,000"
"82,150,001.00","49,515,050,000"
"82,200,001.00","49,518,010,000"
"82,250,001.00","49,520,380,000"
"82,300,001.00","49,516,040,000"
"82,350,001.00","49,515,150,000"
"82,400,001.00","49,513,270,000"
"82,450,001.00","49,513,070,000"
"82,500,001.00","49,507,840,000"
"82,550,001.00","49,508,030,000"
"82,600,001.00","49,515,050,000"
"82,650,001.00","49,511,390,000"
"82,700,001.00","49,516,430,000"
"82,750,001.00","49,515,540,000"
"82,800,001.00","49,521,170,000"
"82,850,001.00","49,516,830,000"
"82,900,001.00","49,516,630,000"
"82,950,001.00","49,518,900,000"
"83,000,001.00","49,519,300,000"
"83,050,001.00","49,513,470,000"
"83,100,001.00","49,507,640,000"
"83,150,001.00","49,510,410,000"
"83,200,001.00","49,510,310,000"
"83,250,001.00","49,512,180,000"
"83,300,001.00","49,513,660,000"
"83,350,001.00","49,516,430,000"
"83,400,001.00","49,517,020,000"
"83,450,001.00","49,509,710,000"
"83,500,001.00","49,509,810,000"
"83,550,001.00","49,514,750,000"
"83,600,001.00","49,511,490,000"
"83,650,001.00","49,515,640,000"
"83,700,001.00","49,515,050,000"
"83,750,001.00","49,513,370,000"
"83,800,001.00","49,519,300,000"
"83,850,001.00","49,517,810,000"
"83,900,001.00","49,512,180,000"
"83,950,001.00","49,514,260,000"
"84,000,001.00","49,511,990,000"
"84,050,001.00","49,516,330,000"
"84,100,001.00","49,512,080,000"
"84,150,001.00","49,507,640,000"
"84,200,001.00","49,513,760,000"
"84,250,001.00","49,512,780,000"
"84,300,001.00","49,505,170,000"
"84,350,001.00","49,505,570,000"
"84,400,001.00","49,505,570,000"
"84,450,001.00","49,502,010,000"
"84,500,001.00","49,501,120,000"
"84,550,001.00","49,502,600,000"
"84,600,001.00","49,505,170,000"
"84,650,001.00","49,507,540,000"
"84,700,001.00","49,501,420,000"
"84,750,001.00","49,505,470,000"
"84,800,001.00","49,506,450,000"
"84,850,001.00","49,511,290,000"
"84,900,001.00","49,516,630,000"
"84,950,001.00","49,514,550,000"
"85,000,001.00","49,516,230,000"
"85,050,001.00","49,514,460,000"
"85,100,001.00","49,514,460,000"
"85,150,001.00","49,506,450,000"
"85,200,001.00","49,514,950,000"
"85,250,001.00","49,508,330,000"
"85,300,001.00","49,514,260,000"
"85,350,001.00","49,516,920,000"
"85,400,001.00","49,516,430,000"
"85,450,001.00","49,515,740,000"
"85,500,001.00","49,509,520,000"
"85,550,001.00","49,514,260,000"
"85,600,001.00","49,515,640,000"
"85,650,001.00","49,513,470,000"
"85,700,001.00","49,513,860,000"
"85,750,001.00","49,511,490,000"
"85,800,001.00","49,514,650,000"
"85,850,001.00","49,508,630,000"
"85,900,001.00","49,516,630,000"
"85,950,001.00","49,509,520,000"
"86,000,001.00","49,508,030,000"
"86,050,001.00","49,510,600,000"
"86,100,001.00","49,513,370,000"
"86,150,001.00","49,508,730,000"
"86,200,001.00","49,506,160,000"
"86,250,001.00","49,504,770,000"
"86,300,001.00","49,506,750,000"
"86,350,001.00","49,505,470,000"
"86,400,001.00","49,510,900,000"
"86,450,001.00","49,510,700,000"
"86,500,001.00","49,506,160,000"
"86,550,001.00","49,519,890,000"
"86,600,001.00","49,511,000,000"
"86,650,001.00","49,517,320,000"
"86,700,001.00","49,513,760,000"
"86,750,001.00","49,518,210,000"
"86,800,001.00","49,520,680,000"
"86,850,001.00","49,515,440,000"
"86,900,001.00","49,510,210,000"
"86,950,001.00","49,521,670,000"
"87,000,001.00","49,522,850,000"
"87,050,001.00","49,514,650,000"
"87,100,001.00","49,517,620,000"
"87,150,001.00","49,522,650,000"
"87,200,001.00","49,524,230,000"
"87,250,001.00","49,519,690,000"
"87,300,001.00","49,519,690,000"
"87,350,001.00","49,521,760,000"
"87,400,001.00","49,525,520,000"
"87,450,001.00","49,522,560,000"
"87,500,001.00","49,512,680,000"
"87,550,001.00","49,520,280,000"
"87,600,001.00","49,518,700,000"
"87,650,001.00","49,517,320,000"
"87,700,001.00","49,515,740,000"
"87,750,001.00","49,515,440,000"
"87,800,001.00","49,518,110,000"
"87,850,001.00","49,517,120,000"
"87,900,001.00","49,514,060,000"
"87,950,001.00","49,518,410,000"
"88,000,001.00","49,512,480,000"
"88,050,001.00","49,520,090,000"
"88,100,001.00","49,528,480,000"
"88,150,001.00","49,531,740,000"
"88,200,001.00","49,516,230,000"
"88,250,001.00","49,518,600,000"
"88,300,001.00","49,519,890,000"
"88,350,001.00","49,512,870,000"
"88,400,001.00","49,523,250,000"
"88,450,001.00","49,524,330,000"
"88,500,001.00","49,515,250,000"
"88,550,001.00","49,515,540,000"
"88,600,001.00","49,527,200,000"
"88,650,001.00","49,526,900,000"
"88,700,001.00","49,512,180,000"
"88,750,001.00","49,520,780,000"
"88,800,001.00","49,531,450,000"
"88,850,001.00","49,519,990,000"
"88,900,001.00","49,528,190,000"
"88,950,001.00","49,529,170,000"
"89,000,001.00","49,517,710,000"
"89,050,001.00","49,524,040,000"
"89,100,001.00","49,522,650,000"
"89,150,001.00","49,509,710,000"
"89,200,001.00","49,509,020,000"
"89,250,001.00","49,524,630,000"
"89,300,001.00","49,516,130,000"
"89,350,001.00","49,509,220,000"
"89,400,001.00","49,503,890,000"
"89,450,001.00","49,511,290,000"
"89,500,001.00","49,511,590,000"
"89,550,001.00","49,505,760,000"
"89,600,001.00","49,509,120,000"
"89,650,001.00","49,508,330,000"
"89,700,001.00","49,505,070,000"
"89,750,001.00","49,510,310,000"
"89,800,001.00","49,503,390,000"
"89,850,001.00","49,509,120,000"
"89,900,001.00","49,512,480,000"
"89,950,001.00","49,511,490,000"
"90,000,001.00","49,512,080,000"
"90,050,001.00","49,510,700,000"
"90,100,001.00","49,514,360,000"
"90,150,001.00","49,524,830,000"
"90,200,001.00","49,508,820,000"
"90,250,001.00","49,515,250,000"
"90,300,001.00","49,512,970,000"
"90,350,001.00","49,514,160,000"
"90,400,001.00","49,515,640,000"
"90,450,001.00","49,518,110,000"
"90,500,001.00","49,511,200,000"
"90,550,001.00","49,518,210,000"
"90,600,001.00","49,525,720,000"
"90,650,001.00","49,520,880,000"
"90,700,001.00","49,522,950,000"
"90,750,001.00","49,520,380,000"
"90,800,001.00","49,524,040,000"
"90,850,001.00","49,520,480,000"
"90,900,001.00","49,522,650,000"
"90,950,001.00","49,515,340,000"
"91,000,001.00","49,517,320,000"
"91,050,001.00","49,517,620,000"
"91,100,001.00","49,513,860,000"
"91,150,001.00","49,521,570,000"
"91,200,001.00","49,517,710,000"
"91,250,001.00","49,522,560,000"
"91,300,001.00","49,525,620,000"
"91,350,001.00","49,529,570,000"
"91,400,001.00","49,524,530,000"
"91,450,001.00","49,530,060,000"
"91,500,001.00","49,528,190,000"
"91,550,001.00","49,524,530,000"
"91,600,001.00","49,528,980,000"
"91,650,001.00","49,522,060,000"
"91,700,001.00","49,523,350,000"
"91,750,001.00","49,518,410,000"
"91,800,001.00","49,510,500,000"
"91,850,001.00","49,514,650,000"
"91,900,001.00","49,518,110,000"
"91,950,001.00","49,520,180,000"
"92,000,001.00","49,509,320,000"
"92,050,001.00","49,524,040,000"
"92,100,001.00","49,515,340,000"
"92,150,001.00","49,515,250,000"
"92,200,001.00","49,516,130,000"
"92,250,001.00","49,517,420,000"
"92,300,001.00","49,515,440,000"
"92,350,001.00","49,519,000,000"
"92,400,001.00","49,513,170,000"
"92,450,001.00","49,517,020,000"
"92,500,001.00","49,512,180,000"
"92,550,001.00","49,519,300,000"
"92,600,001.00","49,524,330,000"
"92,650,001.00","49,522,360,000"
"92,700,001.00","49,519,490,000"
"92,750,001.00","49,524,430,000"
"92,800,001.00","49,521,470,000"
"92,850,001.00","49,516,630,000"
"92,900,001.00","49,515,440,000"
"92,950,001.00","49,526,510,000"
"93,000,001.00","49,520,580,000"
"93,050,001.00","49,518,110,000"
"93,100,001.00","49,523,250,000"
"93,150,001.00","49,516,730,000"
"93,200,001.00","49,517,020,000"
"93,250,001.00","49,522,650,000"
"93,300,001.00","49,519,690,000"
"93,350,001.00","49,522,750,000"
"93,400,001.00","49,517,810,000"
"93,450,001.00","49,517,420,000"
"93,500,001.00","49,516,730,000"
"93,550,001.00","49,518,210,000"
"93,600,001.00","49,519,300,000"
"93,650,001.00","49,516,530,000"
"93,700,001.00","49,516,920,000"
"93,750,001.00","49,512,080,000"
"93,800,001.00","49,505,270,000"
"93,850,001.00","49,501,810,000"
"93,900,001.00","49,511,390,000"
"93,950,001.00","49,506,060,000"
"94,000,001.00","49,507,440,000"
"94,050,001.00","49,506,950,000"
"94,100,001.00","49,508,820,000"
"94,150,001.00","49,507,940,000"
"94,200,001.00","49,497,560,000"
"94,250,001.00","49,497,470,000"
"94,300,001.00","49,503,980,000"
"94,350,001.00","49,502,500,000"
"94,400,001.00","49,496,670,000"
"94,450,001.00","49,501,910,000"
"94,500,001.00","49,504,870,000"
"94,550,001.00","49,494,210,000"
"94,600,001.00","49,507,150,000"
"94,650,001.00","49,497,470,000"
"94,700,001.00","49,499,640,000"
"94,750,001.00","49,499,930,000"
"94,800,001.00","49,507,740,000"
"94,850,001.00","49,508,330,000"
"94,900,001.00","49,508,630,000"
"94,950,001.00","49,502,400,000"
"95,000,001.00","49,508,530,000"
"95,050,001.00","49,500,530,000"
"95,100,001.00","49,501,710,000"
"95,150,001.00","49,502,600,000"
"95,200,001.00","49,500,920,000"
"95,250,001.00","49,504,080,000"
"95,300,001.00","49,508,130,000"
"95,350,001.00","49,505,170,000"
"95,400,001.00","49,507,150,000"
"95,450,001.00","49,510,110,000"
"95,500,001.00","49,507,540,000"
"95,550,001.00","49,502,600,000"
"95,600,001.00","49,503,890,000"
"95,650,001.00","49,504,680,000"
"95,700,001.00","49,505,960,000"
"95,750,001.00","49,507,240,000"
"95,800,001.00","49,508,530,000"
"95,850,001.00","49,506,750,000"
"95,900,001.00","49,507,440,000"
"95,950,001.00","49,501,120,000"
"96,000,001.00","49,504,080,000"
"96,050,001.00","49,505,070,000"
"96,100,001.00","49,501,610,000"
"96,150,001.00","49,499,640,000"
"96,200,001.00","49,503,790,000"
"96,250,001.00","49,503,100,000"
"96,300,001.00","49,500,130,000"
"96,350,001.00","49,500,430,000"
"96,400,001.00","49,502,800,000"
"96,450,001.00","49,492,430,000"
"96,500,001.00","49,506,360,000"
"96,550,001.00","49,504,870,000"
"96,600,001.00","49,508,730,000"
"96,650,001.00","49,514,550,000"
"96,700,001.00","49,513,170,000"
"96,750,001.00","49,515,440,000"
"96,800,001.00","49,507,940,000"
"96,850,001.00","49,513,170,000"
"96,900,001.00","49,517,420,000"
"96,950,001.00","49,505,270,000"
"97,000,001.00","49,510,900,000"
"97,050,001.00","49,508,230,000"
"97,100,001.00","49,517,420,000"
"97,150,001.00","49,509,710,000"
"97,200,001.00","49,506,360,000"
"97,250,001.00","49,502,800,000"
"97,300,001.00","49,501,220,000"
"97,350,001.00","49,505,370,000"
"97,400,001.00","49,502,210,000"
"97,450,001.00","49,500,630,000"
"97,500,001.00","49,508,230,000"
"97,550,001.00","49,505,960,000"
"97,600,001.00","49,518,800,000"
"97,650,001.00","49,507,050,000"
"97,700,001.00","49,498,060,000"
"97,750,001.00","49,498,750,000"
"97,800,001.00","49,493,510,000"
"97,850,001.00","49,496,380,000"
"97,900,001.00","49,513,660,000"
"97,950,001.00","49,497,760,000"
"98,000,001.00","49,509,610,000"
"98,050,001.00","49,502,700,000"
"98,100,001.00","49,503,290,000"
"98,150,001.00","49,497,860,000"
"98,200,001.00","49,497,370,000"
"98,250,001.00","49,499,050,000"
"98,300,001.00","49,503,690,000"
"98,350,001.00","49,503,890,000"
"98,400,001.00","49,499,050,000"
"98,450,001.00","49,501,120,000"
"98,500,001.00","49,497,070,000"
"98,550,001.00","49,500,230,000"
"98,600,001.00","49,496,970,000"
"98,650,001.00","49,503,000,000"
"98,700,001.00","49,505,960,000"
"98,750,001.00","49,506,160,000"
"98,800,001.00","49,500,330,000"
"98,850,001.00","49,504,580,000"
"98,900,001.00","49,498,750,000"
"98,950,001.00","49,492,530,000"
"99,000,001.00","49,491,640,000"
"99,050,001.00","49,498,160,000"
"99,100,001.00","49,498,550,000"
"99,150,001.00","49,502,500,000"
"99,200,001.00","49,504,580,000"
"99,250,001.00","49,500,820,000"
"99,300,001.00","49,500,820,000"
"99,350,001.00","49,505,860,000"
"99,400,001.00","49,502,110,000"
"99,450,001.00","49,498,350,000"
"99,500,001.00","49,507,050,000"
"99,550,001.00","49,497,470,000"
"99,600,001.00","49,501,520,000"
"99,650,001.00","49,498,350,000"
"99,700,001.00","49,498,160,000"
"99,750,001.00","49,497,760,000"
"99,800,001.00","49,497,270,000"
"99,850,001.00","49,492,330,000"
"99,900,001.00","49,503,690,000"
"99,950,001.00","49,511,990,000"
"100,000,001.00","49,505,570,000"
"100,050,001.00","49,506,750,000"
"100,100,001.00","49,511,690,000"
"100,150,001.00","49,503,390,000"
"100,200,001.00","49,506,160,000"
"100,250,001.00","49,506,750,000"
"100,300,001.00","49,505,760,000"
"100,350,001.00","49,505,760,000"
"100,400,001.00","49,504,180,000"
"100,450,001.00","49,506,850,000"
"100,500,001.00","49,499,740,000"
"100,550,001.00","49,499,140,000"
"100,600,001.00","49,498,260,000"
"100,650,001.00","49,496,280,000"
"100,700,002.00","49,503,190,000"
"100,750,002.00","49,490,060,000"
"100,800,002.00","49,502,010,000"
"100,850,002.00","49,503,790,000"
"100,900,002.00","49,497,960,000"
"100,950,002.00","49,499,340,000"
"101,000,002.00","49,503,000,000"
"101,050,002.00","49,507,150,000"
"101,100,002.00","49,505,170,000"
"101,150,002.00","49,505,660,000"
"101,200,002.00","49,508,030,000"
"101,250,002.00","49,509,710,000"
"101,300,002.00","49,505,070,000"
"101,350,002.00","49,512,870,000"
"101,400,002.00","49,515,050,000"
"101,450,002.00","49,506,160,000"
"101,500,002.00","49,507,050,000"
"101,550,002.00","49,508,920,000"
"101,600,002.00","49,509,810,000"
"101,650,002.00","49,516,730,000"
"101,700,002.00","49,512,680,000"
"101,750,002.00","49,515,050,000"
"101,800,002.00","49,510,310,000"
"101,850,002.00","49,510,010,000"
"101,900,002.00","49,495,390,000"
"101,950,002.00","49,506,850,000"
"102,000,002.00","49,498,650,000"
"102,050,002.00","49,504,680,000"
"102,100,002.00","49,509,910,000"
"102,150,002.00","49,498,260,000"
"102,200,002.00","49,506,950,000"
"102,250,002.00","49,509,220,000"
"102,300,002.00","49,508,630,000"
"102,350,002.00","49,504,970,000"
"102,400,002.00","49,511,590,000"
"102,450,002.00","49,515,440,000"
"102,500,002.00","49,514,950,000"
"102,550,002.00","49,509,810,000"
"102,600,002.00","49,518,900,000"
"102,650,002.00","49,507,940,000"
"102,700,002.00","49,518,800,000"
"102,750,002.00","49,516,730,000"
"102,800,002.00","49,516,040,000"
"102,850,002.00","49,518,310,000"
"102,900,002.00","49,515,050,000"
"102,950,002.00","49,516,330,000"
"103,000,002.00","49,506,650,000"
"103,050,002.00","49,510,310,000"
"103,100,002.00","49,509,810,000"
"103,150,002.00","49,507,740,000"
"103,200,002.00","49,511,100,000"
"103,250,002.00","49,509,520,000"
"103,300,002.00","49,510,600,000"
"103,350,002.00","49,509,810,000"
"103,400,002.00","49,505,960,000"
"103,450,002.00","49,501,120,000"
"103,500,002.00","49,504,080,000"
"103,550,002.00","49,510,900,000"
"103,600,002.00","49,517,420,000"
"103,650,002.00","49,512,970,000"
"103,700,002.00","49,507,240,000"
"103,750,002.00","49,507,440,000"
"103,800,002.00","49,505,170,000"
"103,850,002.00","49,506,160,000"
"103,900,002.00","49,501,610,000"
"103,950,002.00","49,502,700,000"
"104,000,002.00","49,508,820,000"
"104,050,002.00","49,501,710,000"
"104,100,002.00","49,501,020,000"
"104,150,002.00","49,498,060,000"
"104,200,002.00","49,498,060,000"
"104,250,002.00","49,494,900,000"
"104,300,002.00","49,495,790,000"
"104,350,002.00","49,498,350,000"
"104,400,002.00","49,506,360,000"
"104,450,002.00","49,497,270,000"
"104,500,002.00","49,499,440,000"
"104,550,002.00","49,493,320,000"
"104,600,002.00","49,495,590,000"
"104,650,002.00","49,499,540,000"
"104,700,002.00","49,501,520,000"
"104,750,002.00","49,497,660,000"
"104,800,002.00","49,499,140,000"
"104,850,002.00","49,493,510,000"
"104,900,002.00","49,504,680,000"
"104,950,002.00","49,499,930,000"
"105,000,002.00","49,497,070,000"
"105,050,002.00","49,501,910,000"
"105,100,002.00","49,497,860,000"
"105,150,002.00","49,501,810,000"
"105,200,002.00","49,490,250,000"
"105,250,002.00","49,499,340,000"
"105,300,002.00","49,492,530,000"
"105,350,002.00","49,494,500,000"
"105,400,002.00","49,494,600,000"
"105,450,002.00","49,490,850,000"
"105,500,002.00","49,492,920,000"
"105,550,002.00","49,493,220,000"
"105,600,002.00","49,487,090,000"
"105,650,002.00","49,485,610,000"
"105,700,002.00","49,480,280,000"
"105,750,002.00","49,482,060,000"
"105,800,002.00","49,491,340,000"
"105,850,002.00","49,489,370,000"
"105,900,002.00","49,484,030,000"
"105,950,002.00","49,482,940,000"
"106,000,002.00","49,492,230,000"
"106,050,002.00","49,500,030,000"
"106,100,002.00","49,493,320,000"
"106,150,002.00","49,496,280,000"
"106,200,002.00","49,493,810,000"
"106,250,002.00","49,498,350,000"
"106,300,002.00","49,494,600,000"
"106,350,002.00","49,496,080,000"
"106,400,002.00","49,497,170,000"
"106,450,002.00","49,491,640,000"
"106,500,002.00","49,493,910,000"
"106,550,002.00","49,499,540,000"
"106,600,002.00","49,493,510,000"
"106,650,002.00","49,498,450,000"
"106,700,002.00","49,495,880,000"
"106,750,002.00","49,495,490,000"
"106,800,002.00","49,504,580,000"
"106,850,002.00","49,496,670,000"
"106,900,002.00","49,504,180,000"
"106,950,002.00","49,503,790,000"
"107,000,002.00","49,491,740,000"
"107,050,002.00","49,496,380,000"
"107,100,002.00","49,509,020,000"
"107,150,002.00","49,510,900,000"
"107,200,002.00","49,504,870,000"
"107,250,002.00","49,506,060,000"
"107,300,002.00","49,499,050,000"
"107,350,002.00","49,497,760,000"
"107,400,002.00","49,509,610,000"
"107,450,002.00","49,511,490,000"
"107,500,002.00","49,510,500,000"
"107,550,002.00","49,504,080,000"
"107,600,002.00","49,489,660,000"
"107,650,002.00","49,506,160,000"
"107,700,002.00","49,497,660,000"
"107,750,002.00","49,492,430,000"
"107,800,002.00","49,500,720,000"
"107,850,002.00","49,503,000,000"
"107,900,002.00","49,492,820,000"
"107,950,002.00","49,504,680,000"
"108,000,002.00","49,498,550,000"
"108,050,002.00","49,497,660,000"
"108,100,002.00","49,505,270,000"
"108,150,002.00","49,500,230,000"
"108,200,002.00","49,492,530,000"
"108,250,002.00","49,494,900,000"
"108,300,002.00","49,501,320,000"
"108,350,002.00","49,509,810,000"
"108,400,002.00","49,502,800,000"
"108,450,002.00","49,506,360,000"
"108,500,002.00","49,501,610,000"
"108,550,002.00","49,495,980,000"
"108,600,002.00","49,498,550,000"
"108,650,002.00","49,500,920,000"
"108,700,002.00","49,493,320,000"
"108,750,002.00","49,496,380,000"
"108,800,002.00","49,492,030,000"
"108,850,002.00","49,499,440,000"
"108,900,002.00","49,507,340,000"
"108,950,002.00","49,500,920,000"
"109,000,002.00","49,506,850,000"
"109,050,002.00","49,490,550,000"
"109,100,002.00","49,499,840,000"
"109,150,002.00","49,498,950,000"
"109,200,002.00","49,495,290,000"
"109,250,002.00","49,492,620,000"
"109,300,002.00","49,499,240,000"
"109,350,002.00","49,498,060,000"
"109,400,002.00","49,508,430,000"
"109,450,002.00","49,496,280,000"
"109,500,002.00","49,497,760,000"
"109,550,002.00","49,505,860,000"
"109,600,002.00","49,507,050,000"
"109,650,002.00","49,506,550,000"
"109,700,002.00","49,503,000,000"
"109,750,002.00","49,506,160,000"
"109,800,002.00","49,506,450,000"
"109,850,002.00","49,504,280,000"
"109,900,002.00","49,506,950,000"
"109,950,002.00","49,505,470,000"
"110,000,002.00","49,515,250,000"
"110,050,002.00","49,508,230,000"
"110,100,002.00","49,511,100,000"
"110,150,002.00","49,500,430,000"
"110,200,002.00","49,511,200,000"
"110,250,002.00","49,504,580,000"
"110,300,002.00","49,495,690,000"
"110,350,002.00","49,502,500,000"
"110,400,002.00","49,499,050,000"
"110,450,002.00","49,494,900,000"
"110,500,002.00","49,493,420,000"
"110,550,002.00","49,492,330,000"
